76.629,42.195,67.896,97.751,0.91209,44.534,62.968,72.949,30.365,80.194,40.686,2.4498,17.113,37.516,46.15,44.403,2.4148,85.574,64.111,15.352,19.832,31.629,12.32,65.581,35.13,32.73,1.1286,51.696,40.825,23.766,93.784,81.442,80.229,73.455,39.268,32.421,67.003,19.03,21.632,60.145,52.148,83.795,76.94,78.21,36.958,66.341,33.655,51.507,69.423,95.374,94.648,89.491,15.569,24.114,12.884,99.637,34.387,25.489,57.88,13.931,98.216,28.558,0.53333,33.769,60.874,47.101,27.751,68.62,37.828,81.429,15.374,23.08,78.86,30.072,54.409,80.248,43.069,55.511,40.572,55.794,81.048,59.222,55.257,54.95,61.702,28.254,41.86,8.2872,33.045,54.182,5.7946,12.721,45.394,29.893,84.983,84.777,25.718,15.663,33.912,64.917
25.447,77.058,96.783,36.311,30.133,15.526,88.32,26.481,77.915,88.991,59.519,87.261,17.553,34.091,16.581,99.665,39.415,18.798,45.863,98.959,99.117,73.76,8.8907,42.419,68.667,86.148,78.667,52.644,1.327,84.164,62.154,85.582,46.137,60.762,3.9669,94.986,68.914,81.336,59.259,71.201,64.285,84.386,53.744,59.217,62.925,54.902,51.77,47.53,21.607,77.074,40.16,94.928,52.468,18.863,62.225,92.504,19.991,79.597,90.988,92.471,18.866,65.019,89.393,66.676,56.039,87.247,71.8,15.372,26.449,51.659,67.114,7.7634,151.96,66.939,34.507,58.345,80.408,36.479,52.915,9.8148,83.798,55.691,77.371,46.858,0.059394,43.422,91.843,93.47,59.115,43.449,54.335,79.813,52.067,24.469,1.7208,46.386,86.086,58.208,28.544,90.707
68.617,82.821,79.731,59.622,79.834,16.988,93.663,12.799,12.21,66.457,31.476,31.626,83.079,22.512,34.488,21.752,24.687,85.887,45.649,7.357,94.847,46.587,57.919,42.95,22.683,55.421,26.89,34.87,0.15901,73.745,25.774,16.241,49.188,55.238,42.133,5.8142,21.285,95.399,63.511,13.513,64.102,99.239,77.006,29.372,66.757,95.583,96.915,79.967,57.265,67.237,64.695,17.865,90.374,45.959,10.278,65.79,84.246,41.05,80.136,92.416,18.009,91.366,83.858,36.773,94.228,83.85,9.3562,92.387,4.0303,45.096,27.045,27.299,57.812,47.054,80.905,66.985,9.6985,38.467,76.912,13.771,3.4355,94.569,64.02,9.4252,77.315,29.897,18.008,25.329,98.498,48.91,59.593,98.517,2.651,54.249,46.921,27.209,3.6559,59.308,38.176,55.754
45.349,37.609,58.364,43.362,22.437,59.648,23.071,96.703,56.362,60.817,54.932,85.721,14.249,73.601,81.15,35.928,5.973,69.945,91.218,23.246,26.645,26.378,88.083,45.99,15.738,85.314,98.302,88.689,31.492,98.846,2.2002,72.458,41.204,27.033,35.608,43.892,45.723,17.358,41.744,61.256,1.8309,77.476,86.476,60.998,9.9772,12.675,33.026,60.926,28.557,96.397,64.755,24.034,12.371,21.383,82.552,75.864,91.452,87.486,34.51,29.773,36.018,82.74,3.8867,98.073,12.04,29.235,5.7626,62.075,44.466,18.55,7.6668,56.455,83.008,90.863,33.97,37.013,37.239,55.566,53.789,93.316,37.765,91.762,72.57,49.346,7.1387,68.149,94.079,98.228,48.8,62.284,11.046,78.312,36.071,26.53,38.095,64.999,39.336,48.206,96.056,45.526
84.154,13.848,71.979,69.084,82.935,98.629,60.984,38.913,88.817,3.393,94.913,85.131,82.069,1.9166,14.276,94.379,27.872,0.95252,55.23,98.923,10.504,35.759,43.551,41.738,27.333,89.732,78.536,75.095,23.854,64.688,37.511,77.169,21.76,33.769,98.631,9.9871,59.079,14.515,68.781,79.924,72.459,39.1,73.948,9.1129,21.915,7.9585,99.839,84.892,82.281,10.161,98.056,63.079,32.576,30.593,86.987,52.939,50.249,8.998,73.18,54.379,59.024,99.764,77.6,51.168,72.011,5.0839,73.237,79.005,65.19,19.748,73.931,89.896,83.834,32.292,89.995,39.137,27.422,32.536,93.624,66.158,75.658,64.753,55.796,16.222,75.873,54.148,34.484,51.366,14.384,50.037,13.189,29.551,89.579,85.229,33.431,66.763,78.88,2.6739,70.653,5.6671
56.859,2.4543,95.874,53.961,23.61,39.85,97.151,23.286,86.015,15.571,43.526,68.918,67.722,11.111,75.049,61.44,8.8529,99.3,56.476,60.488,39.157,26.288,58.998,29.585,30.401,17.663,67.781,73.734,35.92,14.959,72.243,88.297,85.197,80.762,29.665,62.628,2.5153,35.531,59.228,80.68,34.689,14.634,91.778,26.165,16.185,36.876,2.3896,78.201,2.9331,71.047,29.336,57.159,8.5868,41.003,93.983,34.047,51.597,9.8212,36.571,21.041,92.469,71.376,93.501,35.275,92.629,6.1858,23.768,6.5317,92.146,47.461,8.4337,10.042,21.086,71.385,78.434,14.925,83.978,15.187,92.01,7.1683,56.088,30.117,20.627,48.369,43.254,26.619,72.13,31.745,28.46,34.049,25.997,38.269,55.503,14.754,61.825,86.101,89.723,30.615,40.602,62.042
24.186,77.059,26.592,59.152,74.462,70.963,82.599,99.07,18.852,69.809,57.748,90.495,28.721,25.884,77.399,66.375,3.2039,27.055,29.351,29.281,66.998,25.844,91.635,80.703,86.163,42.82,90.956,43.133,75.47,78.928,73.424,87.549,76.772,28.29,31.985,14.387,13.28,59.709,5.6189,4.5541,73.479,27.58,5.3842,45.082,20.109,56.443,83.785,20.405,42.906,31.75,85.389,80.627,34.702,37.769,11.642,4.1028,58.731,25.607,54.209,76.4,0.2755,22.409,13.791,68.916,45.113,19.149,24.454,15.98,33.073,6.9091,46.565,23.875,70.622,6.8433,20.769,97.75,60.936,97.299,63.202,89.188,31.54,59.035,91.735,89.411,91.478,83.05,86.837,59.208,82.443,54.518,82.609,56.238,95.806,95.367,31.476,1.6869,59.606,99.544,87.661,91.38
6.9544,40.654,9.9955,79.209,3.6423,28.525,77.573,40.168,69.134,92.044,64.626,87.316,76.335,61.117,43.891,47.299,92.794,82.261,14.493,9.4956,38.136,5.4289,16.612,0.84168,19.876,78.405,27.936,85.816,90.768,40.85,18.162,95.702,76.111,64.699,54.85,21.841,54.489,41.464,72.329,29.304,38.343,73.111,92.829,25.644,85.525,18.839,88.453,24.855,88.993,63.818,21.718,12.843,10.131,89.151,33.371,61.794,40.959,4.294,56.132,63.659,92.487,22.912,4.5642,62.777,77.69,89.675,70.488,92.172,64.075,12.111,58.838,30.056,44.067,1.6262,7.7294,7.9336,95.265,52.024,35.944,82.001,74.069,29.678,98.441,1.9878,57.643,16.191,14.359,73.906,85.788,6.2507,38.119,68.523,8.0478,0.73393,58.792,18.211,62.793,16.221,17.707,7.4285
89.709,42.387,17.673,71.713,21.137,54.606,37.407,99.956,14.385,53.483,39.486,84.016,66.105,6.4254,9.3282,44.044,13.795,69.925,32.103,1.1406,76.011,64.091,92.513,85.38,2.9333,30.958,76.694,4.2794,25.263,41.615,9.861,22.976,24.715,49.859,31.385,90.238,66.104,53.799,81.707,13.214,41.607,10.797,88.965,22.641,55.659,42.567,47.868,76.134,46.978,21.194,47.182,58.473,62.372,96.759,7.3948,67.299,82.103,7.2984,96.163,54.558,17.566,78.643,34.928,99.649,23.986,58.04,23.357,75.706,70.513,2.9436,42.072,9.4565,28.799,77.072,43.068,27.338,64.791,76.21,43.958,73.206,47.194,79.341,29.76,15.613,34.025,80.553,14.878,18.865,28.277,53.512,38.979,42.187,41.055,81.011,17.588,84.167,37.758,29.495,94.986,47.151
12.369,34.902,37.265,7.5405,27.429,31.627,0.90432,87.445,58.07,89.22,86.829,80.191,6.2358,6.7107,38.83,42.95,74.245,80.895,60.957,59.257,43.607,88.885,56.603,41.943,11.536,99.7,8.0118,52.502,52.253,23.596,16.801,75.425,59.225,6.4057,72.27,85.57,98.474,49.533,11.268,0.18865,28.887,8.7045,40.796,1.329,43.752,20.794,75.912,79.392,20.747,45.414,28.908,19.102,98.356,29.258,44.905,16.815,67.859,34.48,13.14,90.138,3.181,55.024,2.41,97.527,30.167,87.566,60.283,27.871,98.56,11.039,14.462,53.892,56.41,67.365,74.397,17.575,10.874,11.427,47.767,20.225,59.636,7.2335,6.986,75.504,59.138,17.092,40.935,38.606,44.424,64.753,29.738,19.758,43.171,60.533,50.635,56.968,17.958,16.028,67.621,36.055
54.286,89.339,86.636,56.647,15.814,39.965,65.092,64.546,50.36,6.5595,72.453,55.664,94.781,43.827,3.5565,10.625,67.181,27.867,71.92,6.195,57.563,76.282,59.308,20.267,22.662,11.503,32.18,45.583,37.069,44.237,51.06,80.817,47.608,54.798,29.066,16.996,26.46,42.78,35,22.079,37.661,14.857,87.943,20.384,44.448,39.084,18.346,94.032,35.307,50.29,14.367,34.836,64.75,14.095,64.739,61.044,87.418,73.005,68.069,79.271,45.795,85.814,34.574,76.348,93.078,44.434,9.1966,91.638,50.805,68.497,23.719,49.311,58.684,12.315,17.048,49.891,62.802,65.313,13.392,55.982,62.699,14.107,73.271,56.946,98.267,21.624,63.69,60.901,43.321,53.112,3.5627,78.05,43.149,35.426,17.848,56.087,74.1,6.7737,50.999,30.559
3.9918,54.547,26.629,50.168,72.073,51.945,29.52,58.045,11.044,43.15,1.1892,75.244,96.874,99.666,93.44,53.948,92.59,8.493,89.397,97.769,31.379,88.426,71.945,53.434,92.675,55.427,53.602,84.414,89.488,34.885,51.222,44.712,56.704,80.216,8.6001,72.969,9.8513,21.5,6.8347,45.613,66.609,39.102,77.918,54.893,13.68,45.998,41.821,73.688,85.08,72.089,70.497,67.219,72.293,99.127,2.7036,82.201,93.12,56.079,60.838,65.675,93.128,35.436,55.954,87.863,46.577,79.836,90.191,3.1341,29.017,58.303,49.096,74.67,51.08,77.073,75.415,13.719,58.115,58.974,26.952,20.88,47.023,62.477,94.017,56.53,7.4773,21.998,20.765,5.6357,20.869,29.839,45.717,62.561,61.56,62.049,40.181,52.154,77.709,38.011,72.394,17.437
57.937,43.488,57.393,49.598,51.98,59.989,23.992,12.467,47.439,31.515,46.319,91.548,23.886,44.613,75.04,87.203,20.932,2.241,30.688,70.831,53.558,94.638,90.652,17.716,37.785,47.154,93.546,88.648,86.954,68.564,61.007,59.09,41.493,96.65,81.734,92.857,84.782,37.91,30.441,2.8624,94.092,38.647,96.57,90.337,15.272,98.601,45.684,57.863,13.236,54.005,48.351,67.626,29.635,79.028,75.327,29.232,81.901,66.371,51.26,6.6188,17.369,44.944,98.267,98.769,23.155,31.719,50.808,54.402,18.7,51.086,95.515,81.625,68.221,9.9,38.876,73.57,13.198,60.304,2.312,5.2298,44.913,52.301,51.835,87.265,48.926,69.623,68.647,5.4378,92.118,49.396,17.305,79.589,47.178,55.623,41.827,25.786,55.462,25.124,16.577,35.067
65.385,39.805,10.76,86.583,92.811,11.903,94.72,92.654,64.56,53.725,61.168,40.461,26.485,18.909,58.5,81.628,52.873,20.143,90.905,28.972,82.329,29.638,88.909,62.817,85.99,81.215,48.271,90.489,41.455,15.004,42.968,45.348,32.272,27.402,73.038,28.272,2.1795,85.292,10.943,87.21,4.5706,78.364,50.54,68.381,77.24,7.2079,98.118,35.495,71.204,15.411,26.411,98.189,47.983,17.55,30.305,20.86,90.314,18.37,34.462,48.458,34.182,74.327,80.038,83.99,8.1144,2.4942,62.501,75.005,78.804,93.615,11.05,6.1343,47.612,44.809,5.0445,27.344,72.317,85.968,11.942,30.691,74.936,31.598,1.0167,84.581,15.816,49.21,22.404,76.906,12.973,58.552,29.591,27.337,25.864,59.038,94.261,81.838,84.749,40.806,19.65,94.36
17.714,39.394,33.802,2.2213,50.599,98.472,88.33,31.171,31.04,70.738,12.043,9.0146,62.404,11.168,64.137,46.275,20.288,32.668,55.215,50.571,13.146,15.367,13.574,30.927,3.2257,60.958,19.103,46.657,67.731,40.168,81.429,69.826,30.623,11.394,30.337,76.347,91.951,2.3528,97.974,7.8805,11.524,11.451,42.238,35.558,97.844,75.451,86.515,7.6613,87.303,12.192,67.271,37.992,0.58232,14.766,41.289,73.685,32.523,35.313,0.36482,23.855,46.516,45.632,64.74,94.983,44.941,10.174,67.226,48.817,43.655,69.752,51.787,95.918,85.799,68.519,44.585,21.757,48.014,12.176,27.999,41.795,74.319,75.31,71.196,69.538,76.196,11.588,28.57,84.997,53.407,64.903,27.935,44.628,45.856,56.57,94.053,14.529,55.453,86.082,57.474,1.7439
49.995,80.043,6.0732,98.558,85.836,60.975,69.504,93.395,31.503,34.632,1.8092,93.61,23.554,27.362,18.499,51.51,6.8214,43.262,11.994,79.229,65.782,8.8951,24.583,89.6,27.934,30.965,63.995,74.343,66.186,0.61797,99.714,76.099,59.28,60.191,93.634,64.351,48.486,52.766,37.66,62.232,31.051,58.401,64.135,26.375,42.869,33.833,82.829,32.044,12.027,53.487,6.9419,31.081,48.132,0.72363,77.104,98.884,17.031,13.957,52.355,51.378,83.182,46.132,81.992,35.086,45.289,31.285,28.086,39.766,5.6396,1.4006,22.506,5.6149,31.921,79.126,0.81942,42.752,45.441,73.604,76.342,38.357,9.6848,61.387,31.562,30.627,93.581,73.236,94.475,50.615,60.073,44.89,58.49,3.9313,31.178,45.694,77.272,13.257,78.879,55.251,99.687,34.902
0.58951,5.066,65.433,22.585,68.755,73.006,1.1837,44.11,14.498,0.45985,8.4492,58.463,76.869,0.61126,19.184,45.646,81.821,59.559,4.5751,85.427,75.817,50.579,36.578,36.789,37.676,49.324,52.597,18.897,73.61,75.214,47.36,77.313,44.093,50.871,61.001,89.37,21.519,52.465,37.028,10.109,19.03,17.518,91.004,85.525,50.195,83.833,64.826,56.385,96.367,49.657,66.928,91.034,91.646,14.307,91.576,69.799,21.19,78.062,51.977,72.605,16.232,8.8775,38.461,53.428,88.092,15.09,35.517,5.3829,91.801,69.964,95.087,78.982,46.312,26.64,22.796,25.186,43.536,99.434,7.7625,87.811,48.518,64.149,32.697,10.496,7.3743,14.71,51.055,7.7781,32.647,10.025,7.2147,81.638,56.496,24.969,20.507,50.887,26.014,80.977,81.988,23.319
67.026,13.501,57.139,89.92,21.947,80.721,48.333,68.227,80.888,12.479,57.989,23.365,14.148,25.218,51.579,19.444,45.113,6.597,4.2501,27.69,52.654,88.606,34.371,85.3,35.238,39.179,48.865,14.903,40.501,45.213,29.908,10.027,59.974,95.224,66.221,84.073,48.436,40.044,73.644,43.355,9.1963,17.845,32.686,13.126,99.804,39.602,91.178,59.121,12.812,29.403,23.25,28.081,72.586,6.8115,40.966,5.6206,69.692,53.018,37.533,96.818,95.001,0.68092,54.897,37.579,96.704,40.524,13.674,31.952,10.327,46.239,18.298,28.973,30.923,5.3906,43.726,38.918,6.0236,15.899,63.666,94.935,91.603,70.755,45.575,81.507,0.012464,91.745,90.622,84.788,76.019,40.804,60.785,2.674,81.676,62.249,76.217,20.457,71.884,18.32,28.715,56.423
56.297,30.937,48.68,46.751,69.847,4.6467,38.676,73.288,37.364,48.024,81.224,34.403,98.138,9.2773,57.533,86.065,81.256,83.615,3.8032,89.052,18.487,3.2979,85.515,55.533,11.788,16.47,32.658,72.98,55.728,40.94,3.2111,68.843,42.484,94.77,81.722,81.657,9.9582,0.90926,49.445,52.733,5.3608,30.901,34.115,32.118,39.799,11.875,0.69441,9.2952,29.291,83.939,21.725,23.574,54.053,75.633,4.5643,80.092,57.333,41.093,47.057,6.5482,30.652,67.806,65.541,63.177,36.337,80.727,54.211,91.468,66.318,79.151,65.71,47.479,61.796,79.479,80.043,64.517,17.33,48.342,37.485,48.125,59.199,85.725,77.129,7.4879,88.798,78.812,75.01,62.221,54.986,9.83,98.072,40.304,90.839,81.536,85.671,21.363,52.269,67.265,7.5506,61.803
97.387,56.742,21.719,56.768,52.47,65.495,33.638,85.834,59.964,46.443,91.642,50.895,47.748,78.324,68.104,1.744,44.083,39.661,27.706,51.896,5.2314,59.226,70.423,68.268,65.915,68.107,17.214,82.925,37.589,33.441,74.244,77.333,62.407,4.7005,10.514,42.508,7.338,88.222,20.628,83.387,44.555,91.045,98.13,22.407,71.442,1.7077,27.826,61,82.44,11.061,96.241,84.874,92.258,66.367,64.755,80.584,5.2264,18.431,89.375,85.112,62.342,18.34,78.877,99.828,98.36,41.537,23.316,58.274,22.305,44.177,11.254,35.631,76.697,25.183,74.676,52.451,52.546,40.985,33.369,47.607,61.735,34.001,71.484,29.27,36.156,13.328,49.565,54.641,65.987,78.505,32.756,53.087,64.841,96.445,27.818,18.169,68.348,19.629,54.786,11.012
10.785,36.548,55.147,83.779,71.189,14.465,4.2791,22.399,14.138,30.789,130.03,78.138,44.342,95.658,34.015,34.206,33.261,77.782,95.106,75.164,42.373,42.166,66.568,28.199,62.946,87.386,0.56792,97.862,71.023,39.883,3.4379,58.961,18.415,38.848,14.281,43.663,29.883,94.666,6.1924,7.8028,43.019,16.443,60.948,22.089,58.386,33.475,0.30292,83.997,84.354,16.033,90.942,49.359,96.514,8.5209,9.6576,40.678,22.714,91.909,31.022,11.31,23.25,44.221,29.315,56.302,8.3969,55.616,52.868,47.278,51.54,28.029,57.251,28.653,81.022,22.488,16.559,80.467,93.682,92.416,57.823,46.373,51.938,91.128,63.314,80.703,76.194,58.346,47.619,36.188,32.731,39.645,75.351,11.08,94.592,93.626,78.971,16.752,47.422,43.173,83.58,56.395
5.6548,23.008,2.284,51.307,18.76,50.814,93.115,92.467,78.924,86.822,157.01,19.365,24.391,69.033,31.754,26.42,95.406,4.8063,50.936,54.926,28.309,90.914,52.417,41.698,56.067,99.572,69.269,26.646,35.619,39.394,16.04,42.137,34.181,93.357,8.5173,85.158,35.462,96.572,51.732,57.432,0.8744,3.8884,88.887,85.181,93.357,54.84,13.916,43.313,78.428,51.855,98.316,86.67,4.167,34.136,43.158,80.776,86.755,69,73.877,65.032,7.3186,80.534,11.56,4.1953,8.3943,68.653,96.777,31.798,15.271,77.944,81.241,85.361,73.32,39.244,68.319,78.536,40.347,4.3159,97.153,79.942,38.737,62.835,16.308,35.109,57.161,98.337,7.7151,5.1987,55.962,19.032,8.4701,43.783,15.102,80.107,47.686,2.0505,64.958,48.704,1.7083,75.525
62.415,70.695,93.058,43.006,57.272,7.7701,49.365,97.577,64.983,82.63,138.77,67.482,76.185,11.031,92.398,14.719,97.121,6.0349,82.149,11.179,29.989,38.21,84.643,55.984,67.515,35.201,42.76,41.245,72.644,97.59,1.6464,98.193,67.774,99.912,70.67,24.497,11.408,28.168,67.624,26.015,80.332,56.757,35.284,10.946,68.268,76.336,54.129,53.371,60.31,15.379,84.857,50.72,74.345,33.924,38.916,91.8,35.588,81.323,43.862,40.155,93.391,73.916,20.41,77.787,94.877,85.985,0.81202,90.804,24.526,10.308,60.45,66.064,89.318,1.4929,19.43,91.979,56.813,16.958,84.369,36.307,5.2169,65.853,57.889,25.03,34.411,0.53401,97.296,53.207,18.463,57.1,56.516,32.12,52.94,63.149,28.76,91.545,51.363,69.952,65.165,33.285
2.5066,23.957,6.942,27.342,50.11,56.213,26.756,19.988,75.3,15.555,52.697,46.685,69.453,89.287,36.005,95.048,42.096,12.245,79.027,90.483,44.961,0.81722,14.217,83.424,28.906,56.066,95.017,98.94,26.555,46.007,31.218,73.78,89.688,79.416,84.548,32.698,52.89,28.03,55.584,88.537,25.209,9.2,37.301,72.265,92.919,74.298,17.687,25.333,60.26,23.222,55.915,92.48,82.334,50.073,93.202,45.471,69.469,39.727,38.693,15.188,27.435,65.817,99.672,14.304,70.639,84.227,45.84,91.281,17.725,76.113,85.601,32.859,0.33688,19.958,86.133,28.938,18.741,31.215,96.832,73.587,29.597,87.135,20.418,52.003,55.823,13.65,38.07,79.559,69.692,96.795,88.982,93.468,18.316,44.839,33.454,0.35143,69.904,52.521,71.4,77.857
